order_id,customer_id,city,order_time,restaurant,cuisine,delivery_time_mins,order_value,rating,delivery_partner
ORD106706,CUST3165,Chennai,2025-10-29 16:48:10.894866,Restaurant_123,South Indian,25,142.79,5.0,Rider_58
ORD106707,CUST1609,Delhi,2025-06-10 17:59:16.894866,Restaurant_107,South Indian,34,335.86,5.0,Rider_285
ORD106708,CUST2097,Mumbai,2025-07-23 12:16:25.894866,Restaurant_77,South Indian,47,158.1,5.0,Rider_132
ORD106709,CUST1036,Bengaluru,2025-10-19 12:03:55.894866,Restaurant_35,Indian,37,268.57,4.0,Rider_479
ORD106710,CUST2449,Pune,2024-12-29 21:29:39.894866,Restaurant_54,Middle Eastern,56,401.26,5.0,Rider_206
ORD106711,CUST1186,Mumbai,2025-02-16 02:43:55.894866,Restaurant_149,Middle Eastern,32,571.39,5.0,Rider_389
ORD106712,CUST3506,Ahmedabad,2025-08-09 03:20:37.894866,Restaurant_158,Continental,40,485.6,4.0,Rider_38
ORD106713,CUST1777,Hyderabad,2025-09-20 19:20:24.894866,Restaurant_112,Chinese,39,166.96,4.0,Rider_68
ORD106714,CUST3917,Mumbai,2025-10-02 18:31:17.894866,Restaurant_174,Indian,32,286.3,5.0,Rider_203
ORD106715,CUST2332,Pune,2025-04-24 15:14:23.894866,Restaurant_42,Chinese,17,142.2,5.0,Rider_374
ORD106716,CUST2449,Mumbai,2024-12-26 19:53:31.894866,Restaurant_199,Middle Eastern,84,302.36,5.0,Rider_473
ORD106717,CUST2354,Delhi,2025-05-02 04:04:57.894866,Restaurant_177,Middle Eastern,40,353.19,5.0,Rider_12
ORD106718,CUST3899,Chennai,2025-02-16 20:06:25.894866,Restaurant_152,Italian,48,417.31,3.0,Rider_52
ORD106719,CUST1407,Chennai,2025-03-10 01:25:56.894866,Restaurant_69,Middle Eastern,40,377.86,5.0,Rider_351
ORD106720,CUST2018,Mumbai,2025-09-01 11:05:19.894866,Restaurant_134,South Indian,27,170.18,5.0,Rider_331
ORD106721,CUST2330,Delhi,2024-12-21 13:04:56.894866,Restaurant_130,Indian,35,260.99,5.0,Rider_231
ORD106722,CUST1070,Delhi,2025-09-21 20:05:56.894866,Restaurant_121,Continental,123,419.13,4.0,Rider_480
ORD106723,CUST2467,Kolkata,2025-04-28 12:17:52.894866,Restaurant_3,South Indian,80,230.45,4.0,Rider_331
ORD106724,CUST3196,Ahmedabad,2025-06-29 22:50:56.894866,Restaurant_53,Continental,35,387.96,5.0,Rider_71
ORD106725,CUST2460,Chennai,2024-12-26 14:05:25.894866,Restaurant_10,Middle Eastern,20,238.96,5.0,Rider_376
ORD106726,CUST2285,Delhi,2025-03-26 08:42:04.894866,Restaurant_24,Continental,11,332.21,5.0,Rider_322
ORD106727,CUST2675,Mumbai,2024-12-26 01:53:50.894866,Restaurant_112,South Indian,23,171.2,5.0,Rider_321
ORD106728,CUST2380,Bengaluru,2025-11-09 12:50:04.894866,Restaurant_161,South Indian,42,267.97,4.0,Rider_89
ORD106729,CUST3956,Mumbai,2025-09-14 13:55:18.894866,Restaurant_84,Middle Eastern,80,425.86,4.0,Rider_329
ORD106730,CUST2328,Kolkata,2025-05-10 08:46:43.894866,Restaurant_22,Indian,34,209.67,5.0,Rider_46
ORD106731,CUST3824,Bengaluru,2025-02-13 19:24:48.894866,Restaurant_61,Middle Eastern,36,423.94,,Rider_116
ORD106732,CUST3202,Delhi,2025-10-30 12:38:06.894866,Restaurant_67,South Indian,54,115.3,3.0,Rider_356
ORD106733,CUST2139,Hyderabad,2025-03-29 14:06:46.894866,Restaurant_4,Italian,46,201.39,4.0,Rider_349
ORD106734,CUST3996,Delhi,2025-01-21 01:53:44.894866,Restaurant_179,Chinese,32,196.3,4.0,Rider_266
ORD106735,CUST1720,Pune,2025-06-17 21:46:48.894866,Restaurant_4,Continental,23,348.11,5.0,Rider_91
ORD106736,CUST2095,Mumbai,2025-11-03 04:52:59.894866,Restaurant_39,Fast Food,33,331.15,5.0,Rider_19
ORD106737,CUST2663,Hyderabad,2024-11-25 13:55:13.894866,Restaurant_31,Italian,39,836.3,4.0,Rider_339
ORD106738,CUST1935,Bengaluru,2025-02-18 15:09:31.894866,Restaurant_185,Chinese,28,500.7,5.0,Rider_117
ORD106739,CUST3808,Chennai,2025-11-01 10:06:30.894866,Restaurant_30,Fast Food,30,103.38,5.0,Rider_117
ORD106740,CUST3873,Hyderabad,2025-01-25 03:06:34.894866,Restaurant_93,South Indian,41,322.83,5.0,Rider_276
ORD106741,CUST1142,Delhi,2025-01-04 13:49:49.894866,Restaurant_167,Italian,50,375.3,5.0,Rider_413
ORD106742,CUST2190,Hyderabad,2025-06-19 23:00:37.894866,Restaurant_99,Continental,15,866.64,5.0,Rider_117
ORD106743,CUST1991,Hyderabad,2025-10-04 13:07:55.894866,Restaurant_25,Continental,36,634.44,4.0,Rider_451
ORD106744,CUST2021,Chennai,2025-05-16 12:26:09.894866,Restaurant_58,Fast Food,46,117.47,4.0,Rider_278
ORD106745,CUST2186,Hyderabad,2025-11-21 10:40:18.894866,Restaurant_164,Fast Food,27,284.27,4.0,Rider_184
ORD106746,CUST2598,Chennai,2025-07-29 21:04:52.894866,Restaurant_139,Fast Food,34,281.73,5.0,Rider_470
ORD106747,CUST2961,Delhi,2024-12-20 04:17:16.894866,Restaurant_106,South Indian,30,125.75,4.0,Rider_477
ORD106748,CUST2367,Ahmedabad,2025-11-21 10:48:57.894866,Restaurant_46,Chinese,12,334.19,4.0,Rider_23
ORD106749,CUST1705,Delhi,2025-04-21 07:22:22.894866,Restaurant_89,Chinese,27,96.62,5.0,Rider_424
ORD106750,CUST1256,Bengaluru,2025-03-08 14:20:51.894866,Restaurant_21,Italian,28,430.86,,Rider_375
ORD106751,CUST3889,Delhi,2025-06-15 05:19:49.894866,Restaurant_130,South Indian,52,172.84,4.0,Rider_218
ORD106752,CUST2529,Delhi,2025-03-14 17:26:43.894866,Restaurant_39,Chinese,41,257.06,5.0,Rider_431
ORD106753,CUST1619,Kolkata,2024-12-25 00:28:09.894866,Restaurant_99,Italian,29,782.06,5.0,Rider_117
ORD106754,CUST3596,Kolkata,2024-11-24 02:02:12.894866,Restaurant_161,Chinese,31,159.73,5.0,Rider_191
ORD106755,CUST2848,Mumbai,2025-05-06 14:05:26.894866,Restaurant_31,Middle Eastern,59,396.31,3.0,Rider_342
ORD106756,CUST2546,Chennai,2025-09-25 14:08:52.894866,Restaurant_132,Indian,57,316.05,3.0,Rider_422
ORD106757,CUST2107,Bengaluru,2025-06-20 07:25:42.894866,Restaurant_67,South Indian,68,107.93,4.0,Rider_137
ORD106758,CUST2773,Bengaluru,2025-11-23 08:22:10.894866,Restaurant_197,Indian,39,172.7,4.0,Rider_469
ORD106759,CUST3606,Bengaluru,2025-03-08 05:58:48.894866,Restaurant_141,Chinese,33,417.1,5.0,Rider_100
ORD106760,CUST1344,Ahmedabad,2025-03-06 20:27:49.894866,Restaurant_123,Chinese,52,441.22,5.0,Rider_178
ORD106761,CUST3426,Delhi,2025-01-21 07:25:53.894866,Restaurant_65,Middle Eastern,33,364.79,5.0,Rider_189
ORD106762,CUST1131,Delhi,2025-01-22 08:55:35.894866,Restaurant_173,Indian,18,325.03,5.0,Rider_496
ORD106763,CUST2234,Hyderabad,2025-03-07 13:06:50.894866,Restaurant_167,South Indian,48,308.97,4.0,Rider_228
ORD106764,CUST1716,Kolkata,2025-09-09 14:25:31.894866,Restaurant_87,Middle Eastern,47,368.72,4.0,Rider_352
ORD106765,CUST2618,Chennai,2025-10-20 21:31:44.894866,Restaurant_105,Italian,29,638.54,5.0,Rider_352
ORD106766,CUST1076,Delhi,2025-11-14 21:14:07.894866,Restaurant_181,Fast Food,53,153.36,4.0,Rider_126
ORD106767,CUST2974,Hyderabad,2025-02-16 19:07:22.894866,Restaurant_159,Continental,29,289.5,4.0,Rider_226
ORD106768,CUST2163,Delhi,2025-10-11 22:33:21.894866,Restaurant_141,Indian,69,250.32,3.0,Rider_317
ORD106769,CUST1932,Delhi,2025-03-23 14:56:04.894866,Restaurant_129,Continental,86,502.94,4.0,Rider_407
ORD106770,CUST1753,Hyderabad,2025-01-04 14:36:25.894866,Restaurant_98,Middle Eastern,46,290.54,4.0,Rider_26
ORD106771,CUST2590,Ahmedabad,2025-10-07 22:03:48.894866,Restaurant_157,South Indian,117,176.25,4.0,Rider_118
ORD106772,CUST3194,Mumbai,2025-07-14 13:08:35.894866,Restaurant_61,Middle Eastern,89,395.87,5.0,Rider_464
ORD106773,CUST1066,Chennai,2025-01-22 22:52:47.894866,Restaurant_95,Middle Eastern,40,471.94,5.0,Rider_230
ORD106774,CUST1471,Delhi,2025-04-29 15:37:14.894866,Restaurant_72,South Indian,29,272.77,5.0,Rider_241
ORD106775,CUST1150,Kolkata,2025-03-08 00:10:21.894866,Restaurant_130,Continental,35,750.34,5.0,Rider_3
ORD106776,CUST1003,Ahmedabad,2025-08-19 04:56:56.894866,Restaurant_12,Fast Food,24,174.55,5.0,Rider_493
ORD106777,CUST3571,Bengaluru,2025-05-08 12:11:06.894866,Restaurant_56,Middle Eastern,77,347.68,5.0,Rider_194
ORD106778,CUST1255,Mumbai,2025-11-19 12:23:25.894866,Restaurant_94,Italian,56,734.48,5.0,Rider_164
ORD106779,CUST3970,Mumbai,2024-12-13 19:39:40.894866,Restaurant_41,Italian,56,482.55,5.0,Rider_329
ORD106780,CUST3602,Hyderabad,2025-04-02 01:41:34.894866,Restaurant_121,Chinese,42,237.3,5.0,Rider_379
ORD106781,CUST1589,Kolkata,2025-05-18 21:00:36.894866,Restaurant_155,Chinese,47,317.87,4.0,Rider_476
ORD106782,CUST2886,Chennai,2025-05-26 05:40:53.894866,Restaurant_166,Continental,42,198.53,4.0,Rider_216
ORD106783,CUST1322,Hyderabad,2025-03-19 00:37:38.894866,Restaurant_114,Indian,24,208.9,5.0,Rider_497
ORD106784,CUST1452,Kolkata,2025-08-17 23:32:07.894866,Restaurant_180,Continental,24,446.55,5.0,Rider_429
ORD106785,CUST3908,Mumbai,2025-10-09 10:33:33.894866,Restaurant_80,Middle Eastern,30,311.17,4.0,Rider_476
ORD106786,CUST1358,Bengaluru,2025-11-01 07:52:24.894866,Restaurant_160,Italian,55,566.51,3.0,Rider_455
ORD106787,CUST3099,Pune,2025-09-13 13:56:06.894866,Restaurant_130,Indian,56,344.28,5.0,Rider_90
ORD106788,CUST3576,Delhi,2025-09-30 21:08:15.894866,Restaurant_66,Chinese,41,477.72,5.0,Rider_302
ORD106789,CUST3770,Delhi,2025-06-12 01:21:18.894866,Restaurant_148,Indian,42,206.62,4.0,Rider_321
ORD106790,CUST2762,Delhi,2025-09-21 16:51:20.894866,Restaurant_57,Fast Food,36,162.18,4.0,Rider_105
ORD106791,CUST1032,Delhi,2025-03-14 19:53:18.894866,Restaurant_62,Middle Eastern,52,327.7,,Rider_365
ORD106792,CUST2351,Mumbai,2025-04-18 13:13:32.894866,Restaurant_86,Continental,30,653.59,,Rider_105
ORD106793,CUST1435,Kolkata,2025-03-19 12:55:25.894866,Restaurant_176,Indian,62,86.59,4.0,Rider_419
ORD106794,CUST1848,Delhi,2025-05-13 23:47:00.894866,Restaurant_135,Chinese,27,259.13,5.0,Rider_338
ORD106795,CUST3860,Bengaluru,2025-03-08 12:54:29.894866,Restaurant_67,Chinese,57,330.61,4.0,Rider_214
ORD106796,CUST1076,Bengaluru,2025-11-09 20:27:03.894866,Restaurant_50,Fast Food,52,140.74,4.0,Rider_205
ORD106797,CUST3627,Bengaluru,2025-03-18 20:37:46.894866,Restaurant_34,Fast Food,16,152.97,4.0,Rider_400
ORD106798,CUST2073,Bengaluru,2024-12-29 22:40:26.894866,Restaurant_105,Italian,49,673.49,3.0,Rider_47
ORD106799,CUST3489,Bengaluru,2025-06-04 22:21:03.894866,Restaurant_87,Fast Food,26,176.42,5.0,Rider_115
ORD106800,CUST1669,Chennai,2024-12-14 12:56:13.894866,Restaurant_69,Fast Food,58,255.26,5.0,Rider_349
ORD106801,CUST2221,Mumbai,2025-01-03 19:44:22.894866,Restaurant_107,Middle Eastern,57,676.42,5.0,Rider_277
ORD106802,CUST2793,Delhi,2025-02-11 01:20:50.894866,Restaurant_67,Italian,31,592.87,5.0,Rider_490
ORD106803,CUST1462,Pune,2025-05-12 16:09:51.894866,Restaurant_88,Fast Food,34,161.68,4.0,Rider_393
ORD106804,CUST1376,Delhi,2025-04-30 00:01:48.894866,Restaurant_162,South Indian,39,310.72,4.0,Rider_477
ORD106805,CUST3593,Bengaluru,2025-09-11 12:27:44.894866,Restaurant_115,South Indian,50,50.0,4.0,Rider_204
ORD106806,CUST1435,Mumbai,2025-08-20 21:13:51.894866,Restaurant_43,South Indian,79,91.38,3.0,Rider_264
ORD106807,CUST2020,Delhi,2025-04-28 13:16:36.894866,Restaurant_21,Fast Food,80,228.53,3.0,Rider_330
ORD106808,CUST1723,Hyderabad,2025-03-25 02:47:57.894866,Restaurant_12,Chinese,28,559.8,5.0,Rider_482
ORD106809,CUST2295,Hyderabad,2025-03-19 19:29:36.894866,Restaurant_32,Chinese,39,371.67,4.0,Rider_175
ORD106810,CUST3939,Kolkata,2025-09-02 14:56:34.894866,Restaurant_175,Italian,21,532.33,5.0,Rider_212
ORD106811,CUST3986,Bengaluru,2024-12-12 10:51:23.894866,Restaurant_113,Chinese,35,251.02,,Rider_208
ORD106812,CUST3202,Mumbai,2024-11-28 13:22:08.894866,Restaurant_98,Chinese,39,358.4,4.0,Rider_426
ORD106813,CUST2344,Kolkata,2025-09-10 14:17:52.894866,Restaurant_87,Italian,43,702.67,5.0,Rider_365
ORD106814,CUST1268,Kolkata,2025-05-16 18:04:52.894866,Restaurant_55,South Indian,20,252.41,5.0,Rider_395
ORD106815,CUST3207,Bengaluru,2025-01-10 12:43:37.894866,Restaurant_193,Italian,34,510.99,5.0,Rider_57
ORD106816,CUST3370,Pune,2025-02-17 08:25:52.894866,Restaurant_68,Chinese,42,408.52,4.0,Rider_240
ORD106817,CUST2037,Bengaluru,2025-10-30 23:00:03.894866,Restaurant_17,Middle Eastern,31,475.91,5.0,Rider_462
ORD106818,CUST2399,Ahmedabad,2025-10-03 04:54:51.894866,Restaurant_26,Chinese,15,353.55,5.0,Rider_351
ORD106819,CUST1119,Chennai,2025-08-09 16:30:43.894866,Restaurant_95,Italian,14,669.88,5.0,Rider_383
ORD106820,CUST3395,Bengaluru,2025-05-18 16:45:46.894866,Restaurant_103,Fast Food,31,121.15,5.0,Rider_424
ORD106821,CUST3093,Bengaluru,2025-06-01 18:42:17.894866,Restaurant_101,Chinese,41,297.65,5.0,Rider_243
ORD106822,CUST3516,Hyderabad,2025-11-14 20:25:40.894866,Restaurant_104,Chinese,53,311.95,5.0,Rider_162
ORD106823,CUST3669,Hyderabad,2025-11-11 00:20:10.894866,Restaurant_161,Italian,26,289.87,4.0,Rider_388
ORD106824,CUST2394,Mumbai,2025-02-10 20:40:10.894866,Restaurant_192,Continental,58,340.23,4.0,Rider_178
ORD106825,CUST2482,Delhi,2025-09-15 19:00:40.894866,Restaurant_138,Chinese,72,234.28,3.0,Rider_250
ORD106826,CUST3266,Mumbai,2025-02-03 14:31:41.894866,Restaurant_100,Continental,56,750.51,4.0,Rider_304
ORD106827,CUST2003,Ahmedabad,2025-02-09 21:36:11.894866,Restaurant_174,Fast Food,43,167.67,5.0,Rider_391
ORD106828,CUST2144,Chennai,2025-07-28 11:50:08.894866,Restaurant_110,Fast Food,31,188.19,4.0,Rider_384
ORD106829,CUST2312,Chennai,2025-04-20 15:27:59.894866,Restaurant_51,Italian,42,553.97,,Rider_170
ORD106830,CUST3559,Delhi,2025-10-29 07:26:52.894866,Restaurant_34,Indian,40,305.23,4.0,Rider_102
ORD106831,CUST3428,Hyderabad,2024-12-26 02:26:29.894866,Restaurant_142,South Indian,13,235.08,,Rider_449
ORD106832,CUST2529,Bengaluru,2025-05-29 13:36:39.894866,Restaurant_169,Fast Food,53,184.25,4.0,Rider_306
ORD106833,CUST1565,Kolkata,2025-10-25 22:40:01.894866,Restaurant_101,Middle Eastern,42,409.17,5.0,Rider_122
ORD106834,CUST3613,Chennai,2025-10-19 09:06:18.894866,Restaurant_38,Fast Food,32,248.96,5.0,Rider_46
ORD106835,CUST2027,Kolkata,2025-01-19 01:02:27.894866,Restaurant_48,Middle Eastern,26,355.82,5.0,Rider_344
ORD106836,CUST2936,Chennai,2025-04-06 19:13:58.894866,Restaurant_171,South Indian,53,295.21,,Rider_42
ORD106837,CUST1751,Ahmedabad,2025-07-07 21:48:38.894866,Restaurant_28,Italian,23,400.11,5.0,Rider_92
ORD106838,CUST2615,Chennai,2025-01-21 19:08:42.894866,Restaurant_120,Chinese,50,270.21,3.0,Rider_280
ORD106839,CUST1200,Kolkata,2025-11-12 06:28:14.894866,Restaurant_169,Italian,8,623.96,5.0,Rider_333
ORD106840,CUST3009,Pune,2025-10-23 08:29:46.894866,Restaurant_184,Indian,43,456.96,4.0,Rider_230
ORD106841,CUST1255,Bengaluru,2025-01-23 22:05:38.894866,Restaurant_122,Continental,45,177.28,4.0,Rider_138
ORD106842,CUST1198,Bengaluru,2025-01-07 12:26:34.894866,Restaurant_76,Indian,77,325.76,5.0,Rider_282
ORD106843,CUST3120,Delhi,2024-12-25 22:15:22.894866,Restaurant_65,South Indian,62,233.08,4.0,Rider_382
ORD106844,CUST1950,Delhi,2025-10-21 08:03:39.894866,Restaurant_60,Continental,22,462.73,5.0,Rider_375
ORD106845,CUST3735,Delhi,2025-02-02 23:05:39.894866,Restaurant_13,Indian,17,281.43,4.0,Rider_386
ORD106846,CUST3266,Mumbai,2025-04-24 20:13:49.894866,Restaurant_197,Indian,64,144.92,5.0,Rider_225
ORD106847,CUST2759,Ahmedabad,2025-05-06 02:05:22.894866,Restaurant_52,South Indian,40,144.5,5.0,Rider_348
ORD106848,CUST2456,Delhi,2025-06-30 12:19:47.894866,Restaurant_101,South Indian,32,229.96,5.0,Rider_347
ORD106849,CUST1406,Bengaluru,2024-12-20 12:28:44.894866,Restaurant_104,Middle Eastern,35,278.25,,Rider_198
ORD106850,CUST1794,Kolkata,2025-02-14 12:52:54.894866,Restaurant_43,South Indian,45,210.57,5.0,Rider_189
ORD106851,CUST3840,Chennai,2025-10-29 12:38:51.894866,Restaurant_168,Middle Eastern,41,330.1,4.0,Rider_442
ORD106852,CUST2116,Delhi,2025-10-21 14:17:35.894866,Restaurant_42,South Indian,54,168.26,4.0,Rider_251
ORD106853,CUST2687,Bengaluru,2025-09-05 06:35:41.894866,Restaurant_165,South Indian,39,275.31,4.0,Rider_51
ORD106854,CUST2103,Kolkata,2024-11-30 19:48:34.894866,Restaurant_151,Middle Eastern,56,254.65,5.0,Rider_81
ORD106855,CUST3255,Mumbai,2025-03-23 02:28:08.894866,Restaurant_67,Fast Food,42,177.87,4.0,Rider_256
ORD106856,CUST1091,Delhi,2025-07-11 22:41:46.894866,Restaurant_69,Continental,50,642.12,5.0,Rider_481
ORD106857,CUST3579,Mumbai,2025-03-04 20:06:06.894866,Restaurant_79,Continental,51,599.67,4.0,Rider_335
ORD106858,CUST2076,Kolkata,2025-10-21 12:46:30.894866,Restaurant_110,Chinese,32,237.88,,Rider_174
ORD106859,CUST3130,Ahmedabad,2025-07-13 14:09:47.894866,Restaurant_117,South Indian,42,225.57,5.0,Rider_3
ORD106860,CUST1409,Kolkata,2024-12-20 22:28:07.894866,Restaurant_69,Chinese,60,191.88,4.0,Rider_330
ORD106861,CUST3491,Kolkata,2025-10-21 10:52:05.894866,Restaurant_98,Indian,10,207.39,5.0,Rider_349
ORD106862,CUST3177,Chennai,2025-11-08 22:09:50.894866,Restaurant_123,Fast Food,23,280.21,4.0,Rider_71
ORD106863,CUST1770,Hyderabad,2024-12-22 22:05:03.894866,Restaurant_186,South Indian,58,244.76,4.0,Rider_306
ORD106864,CUST1183,Bengaluru,2025-06-06 14:36:47.894866,Restaurant_46,Continental,42,550.53,,Rider_36
ORD106865,CUST3625,Mumbai,2025-03-14 01:12:01.894866,Restaurant_87,Middle Eastern,48,497.72,5.0,Rider_180
ORD106866,CUST3712,Mumbai,2025-04-16 08:31:51.894866,Restaurant_175,Middle Eastern,48,308.67,3.0,Rider_44
ORD106867,CUST1364,Chennai,2025-01-28 01:13:57.894866,Restaurant_17,Middle Eastern,15,472.34,4.0,Rider_86
ORD106868,CUST1195,Bengaluru,2025-06-22 11:48:28.894866,Restaurant_137,Fast Food,43,151.56,5.0,Rider_479
ORD106869,CUST1209,Ahmedabad,2025-11-08 05:49:33.894866,Restaurant_68,Italian,20,398.51,5.0,Rider_487
ORD106870,CUST1134,Delhi,2025-05-26 22:45:01.894866,Restaurant_30,Chinese,50,286.99,3.0,Rider_270
ORD106871,CUST2407,Hyderabad,2024-12-24 19:58:23.894866,Restaurant_95,Continental,47,434.24,5.0,Rider_194
ORD106872,CUST1593,Hyderabad,2025-07-08 17:20:37.894866,Restaurant_61,Continental,12,577.17,4.0,Rider_177
ORD106873,CUST1503,Hyderabad,2025-03-28 20:45:41.894866,Restaurant_193,Continental,31,630.18,5.0,Rider_454
ORD106874,CUST1476,Kolkata,2025-10-02 17:42:53.894866,Restaurant_186,Middle Eastern,34,388.94,5.0,Rider_83
ORD106875,CUST2320,Chennai,2025-05-01 03:58:18.894866,Restaurant_155,South Indian,24,50.0,5.0,Rider_155
ORD106876,CUST2405,Pune,2025-02-02 07:17:50.894866,Restaurant_194,Chinese,24,208.8,5.0,Rider_454
ORD106877,CUST1443,Hyderabad,2025-02-01 06:56:16.894866,Restaurant_45,Chinese,15,186.43,4.0,Rider_2
ORD106878,CUST3731,Pune,2025-08-31 20:14:30.894866,Restaurant_40,Italian,45,564.8,5.0,Rider_77
ORD106879,CUST3170,Pune,2025-02-28 13:57:16.894866,Restaurant_61,Middle Eastern,38,320.19,4.0,Rider_47
ORD106880,CUST2985,Delhi,2025-08-30 13:26:27.894866,Restaurant_121,Chinese,30,247.41,,Rider_188
ORD106881,CUST3541,Pune,2025-02-06 16:08:43.894866,Restaurant_41,Indian,20,323.48,,Rider_138
ORD106882,CUST1389,Kolkata,2025-03-21 09:11:36.894866,Restaurant_88,Chinese,79,218.04,5.0,Rider_189
ORD106883,CUST3110,Bengaluru,2025-05-12 12:46:23.894866,Restaurant_170,Middle Eastern,47,460.53,,Rider_296
ORD106884,CUST2962,Ahmedabad,2025-11-03 03:03:28.894866,Restaurant_190,Middle Eastern,33,337.02,5.0,Rider_5
ORD106885,CUST3002,Chennai,2025-10-29 15:07:26.894866,Restaurant_119,Middle Eastern,19,359.11,5.0,Rider_270
ORD106886,CUST3567,Mumbai,2025-02-07 11:43:03.894866,Restaurant_80,Middle Eastern,40,254.88,5.0,Rider_223
ORD106887,CUST1244,Hyderabad,2025-04-03 05:02:38.894866,Restaurant_105,Italian,12,408.78,5.0,Rider_89
ORD106888,CUST3212,Hyderabad,2025-01-17 20:05:32.894866,Restaurant_38,Italian,38,588.85,5.0,Rider_198
ORD106889,CUST1954,Kolkata,2025-05-28 15:02:59.894866,Restaurant_188,Continental,33,364.23,5.0,Rider_332
ORD106890,CUST1283,Chennai,2025-05-10 07:55:38.894866,Restaurant_177,South Indian,39,149.91,5.0,Rider_451
ORD106891,CUST2911,Mumbai,2025-10-18 12:50:17.894866,Restaurant_146,Indian,59,441.62,4.0,Rider_111
ORD106892,CUST1710,Hyderabad,2025-10-29 21:02:59.894866,Restaurant_99,Middle Eastern,60,468.63,3.0,Rider_242
ORD106893,CUST2147,Pune,2025-04-12 22:21:58.894866,Restaurant_5,Chinese,43,335.53,5.0,Rider_151
ORD106894,CUST2590,Bengaluru,2025-05-22 22:01:57.894866,Restaurant_101,Continental,34,429.46,4.0,Rider_449
ORD106895,CUST1931,Bengaluru,2025-10-16 17:19:08.894866,Restaurant_139,Middle Eastern,42,586.85,5.0,Rider_79
ORD106896,CUST1654,Bengaluru,2025-09-14 10:16:13.894866,Restaurant_4,Italian,53,710.87,4.0,Rider_241
ORD106897,CUST2845,Kolkata,2024-11-25 13:07:28.894866,Restaurant_101,Italian,58,394.13,5.0,Rider_488
ORD106898,CUST2340,Bengaluru,2025-03-20 07:59:19.894866,Restaurant_61,Chinese,55,412.21,4.0,Rider_77
ORD106899,CUST1821,Mumbai,2025-04-26 13:12:54.894866,Restaurant_124,Chinese,49,440.68,4.0,Rider_422
ORD106900,CUST3244,Kolkata,2025-02-15 18:25:05.894866,Restaurant_115,South Indian,31,55.17,5.0,Rider_142
ORD106901,CUST1284,Bengaluru,2025-02-04 19:06:16.894866,Restaurant_12,South Indian,83,260.18,3.0,Rider_403
ORD106902,CUST2616,Ahmedabad,2024-12-07 20:53:27.894866,Restaurant_49,Indian,42,183.13,4.0,Rider_137
ORD106903,CUST1114,Chennai,2025-07-16 05:29:09.894866,Restaurant_111,South Indian,24,292.79,,Rider_348
ORD106904,CUST1963,Kolkata,2025-02-27 14:13:53.894866,Restaurant_28,South Indian,61,143.96,3.0,Rider_289
ORD106905,CUST1752,Kolkata,2024-12-12 20:56:40.894866,Restaurant_34,Middle Eastern,66,521.35,3.0,Rider_289
ORD106906,CUST2931,Hyderabad,2025-02-16 01:02:47.894866,Restaurant_184,Fast Food,22,69.15,5.0,Rider_429
ORD106907,CUST3941,Mumbai,2025-09-12 21:09:11.894866,Restaurant_193,Chinese,47,417.13,,Rider_295
ORD106908,CUST3553,Delhi,2025-09-30 08:59:12.894866,Restaurant_6,South Indian,44,205.14,4.0,Rider_289
ORD106909,CUST3838,Hyderabad,2025-05-19 21:00:26.894866,Restaurant_161,Middle Eastern,24,624.34,5.0,Rider_4
ORD106910,CUST1330,Hyderabad,2025-04-24 21:48:36.894866,Restaurant_175,Fast Food,109,134.86,5.0,Rider_338
ORD106911,CUST1666,Pune,2025-11-15 15:42:25.894866,Restaurant_152,Fast Food,36,193.43,5.0,Rider_282
ORD106912,CUST3312,Chennai,2025-02-05 20:14:02.894866,Restaurant_34,Continental,54,842.42,5.0,Rider_25
ORD106913,CUST1581,Kolkata,2025-02-10 08:43:50.894866,Restaurant_72,South Indian,26,198.2,5.0,Rider_227
ORD106914,CUST1690,Chennai,2025-03-10 07:31:18.894866,Restaurant_16,Italian,32,575.19,5.0,Rider_246
ORD106915,CUST3528,Delhi,2025-01-25 11:05:11.894866,Restaurant_80,South Indian,22,248.95,5.0,Rider_359
ORD106916,CUST2703,Chennai,2025-04-11 09:16:38.894866,Restaurant_16,South Indian,18,91.36,5.0,Rider_210
ORD106917,CUST3691,Ahmedabad,2025-10-22 21:52:56.894866,Restaurant_116,Chinese,44,245.28,5.0,Rider_417
ORD106918,CUST1770,Delhi,2025-07-06 20:52:01.894866,Restaurant_115,Italian,41,699.13,4.0,Rider_402
ORD106919,CUST2164,Mumbai,2025-04-23 15:59:42.894866,Restaurant_84,Continental,21,155.83,,Rider_376
ORD106920,CUST1281,Chennai,2025-10-30 03:47:13.894866,Restaurant_142,Indian,18,347.83,5.0,Rider_413
ORD106921,CUST3337,Mumbai,2024-12-11 07:42:26.894866,Restaurant_122,South Indian,36,158.79,4.0,Rider_233
ORD106922,CUST3252,Bengaluru,2025-02-08 16:59:29.894866,Restaurant_59,South Indian,25,343.87,5.0,Rider_392
ORD106923,CUST2716,Bengaluru,2025-06-18 21:09:11.894866,Restaurant_190,Chinese,79,345.87,4.0,Rider_433
ORD106924,CUST2582,Chennai,2025-07-06 17:38:15.894866,Restaurant_194,Indian,28,179.95,5.0,Rider_66
ORD106925,CUST3951,Ahmedabad,2024-12-08 09:27:40.894866,Restaurant_147,Fast Food,67,241.71,5.0,Rider_452
ORD106926,CUST3379,Mumbai,2025-04-19 08:21:09.894866,Restaurant_189,Italian,39,750.82,,Rider_335
